idChamado,id_responsavel,motivo,prioridade,createdDate,closeDate,SLA
328883425346821878858982046144898794423,328881861462122009795939203946545152951,Problemas com acesso na escola,Baixa,2022-05-25,2022-02-20,0
328883425426050041372128928080901440439,328881861462122009795939203946545152951,Boleto sem baixa,Média,2022-04-29,2022-04-06,0
329561617546434193928684268494799504311,329560824868668238715168558514784437175,Outros,Baixa,2022-05-14,2022-06-04,0
329561617625662356443572636111710978999,329560824868668238715168558514784437175,Financiamento escolar,Alta,2022-04-23,2022-06-08,0
329561617704890518959264051837177955255,329560824868668238715168558514784437175,Atualização cadastral,Alta,2022-04-11,2022-02-14,0
329964890636651374723234082887785776055,329964098909623369677424904117036516279,Atualização cadastral,Alta,2022-06-02,2022-05-22,0
329964890715879537237240026452709344183,329964098909623369677424904117036516279,Financiamento escolar,Média,2022-04-21,2022-02-26,0
330865715240579372812739912191879414711,330864922008216280000060356525253985207,Problemas com acesso na escola,Alta,2022-04-01,2022-05-02,0
330866506413010240258560242119279379383,330864922008216280000060356525253985207,Financiamento escolar,Média,2022-07-29,2022-05-19,0
331573221384952990606176433127196722103,331572429103327847963891213222447154103,Atualização cadastral,Alta,2022-06-03,2022-04-13,0
331573221464181153120018839730651399095,331572429103327847963891213222447154103,Problemas com acesso na escola,Média,2022-08-02,2022-06-20,0
331573221543409315633886579082010035127,331572429103327847963891213222447154103,Financiamento escolar,Alta,2022-05-21,2022-08-04,0
332138911099130138087724558502884279223,332138120085155595674180461602497889207,Problemas com acesso na escola,Média,2022-04-10,2022-07-03,0
332138911178358300604738062193961206711,332138120085155595674180461602497889207,Problemas com acesso na escola,Média,2022-05-28,2022-05-01,0
332139703618439768275493410490642858935,332138120085155595674180461602497889207,Atualização cadastral,Alta,2022-08-05,2022-05-07,0
332613488743328531644535635852164072375,332611902516286833554633173506558526391,Boleto sem baixa,Baixa,2022-06-06,2022-03-01,0
332613488822556694158946058958620853175,332611902516286833554633173506558526391,Atualização cadastral,Média,2022-05-10,2022-06-29,0
332613488901784856673728873459265831863,332611902516286833554633173506558526391,Financiamento escolar,Média,2022-03-27,2022-02-12,0
333130053986076659695846420756677526455,333129269310355118422837123265461486519,Financiamento escolar,Alta,2022-07-31,2022-06-07,0
333130054065304822211973841221069308855,333129269310355118422837123265461486519,Atualização cadastral,Média,2022-07-02,2022-07-20,0
333656921029112030000301712109511902135,333656129064399537412460628895156405175,Outros,Baixa,2022-04-09,2022-04-17,0
333656921108340192513599183158054749111,333656129064399537412460628895156405175,Boleto sem baixa,Média,2022-04-12,2022-07-18,1
333656921187568355026167634016916997047,333656129064399537412460628895156405175,Financiamento escolar,Alta,2022-02-22,2022-03-23,0
334202804494942236542453024787936838583,334202011896404443839271417301654832055,Problemas com acesso na escola,Alta,2022-07-11,2022-07-10,0
334202804574170399055329127796343833527,334202011896404443839271417301654832055,Financiamento escolar,Média,2022-07-22,2022-07-14,0
334908729007507582074928700669982671799,334907935062091026631620840122566837175,Financiamento escolar,Baixa,2022-06-18,2022-07-09,0
334908729086735744588652606308242162615,334907935062091026631620840122566837175,Boleto sem baixa,Alta,2022-07-20,2022-03-18,1
334909520972220074662057652193260209079,334907935062091026631620840122566837175,Atualização cadastral,Média,2022-02-20,2022-07-19,0
336045651396567700005072004016421209015,336044858639573582275925113955955246007,Problemas com acesso na escola,Média,2022-02-16,2022-02-24,0
336045651475795862521325525270379365303,336044858639573582275925113955955246007,Problemas com acesso na escola,Média,2022-05-31,2022-07-29,0
336549541876333121079224867545183159223,336549541797104958562674671665771971511,Problemas com acesso na escola,Alta,2022-03-29,2022-02-23,0
336550333999501938695197464754487821239,336549541797104958562674671665771971511,Programa de inclusão,Baixa,2022-07-04,2022-07-31,1
336550334078730101208741789357605913527,336549541797104958562674671665771971511,Atualização cadastral,Média,2022-07-25,2022-07-29,0
337060565663710513942966803907333063607,337059790495368474378541260500927513527,Problemas com acesso na escola,Média,2022-02-24,2022-07-16,0
337060565742938676454856055647392498615,337059790495368474378541260500927513527,Atualização cadastral,Média,2022-02-25,2022-07-15,0
338025564524677928544231631358750098359,338024772559965435955994231377185997751,Financiamento escolar,Média,2022-05-23,2022-03-27,0
338025564603906091059646357182110499767,338024772559965435955994231377185997751,Financiamento escolar,Alta,2022-04-19,2022-07-11,0
338514415122353266819512378811845182391,338513608579658871605709683044909319095,Problemas com acesso na escola,Alta,2022-05-26,2022-07-13,0
338514415201581429331614425634297873335,338513608579658871605709683044909319095,Problemas com acesso na escola,Alta,2022-06-09,2022-03-03,0
339350257500440527926244136905477456823,339349465614956197854740735963116602295,Problemas com acesso na escola,Média,2022-02-27,2022-03-06,0
339350257579668690442582663602402231223,339349465614956197854740735963116602295,Atualização cadastral,Média,2022-06-03,2022-02-11,0
339919907434320950914387723845967807415,339919118401050471356353751425055196087,Financiamento escolar,Alta,2022-02-22,2022-03-07,0
339919907513549113427315336775112852407,339919118401050471356353751425055196087,Atualização cadastral,Alta,2022-06-04,2022-04-02,0
97857801382984975597235891698140087,97066470495792503039819003973600183,Problemas com acesso na escola,Média,2022-03-06,2022-02-15,1
98651984484027964636989451581785015,97066470495792503039819003973600183,Problemas com acesso na escola,Média,2022-08-10,2022-05-16,0
913115910567415069773307318347498423,911529604297554465201183412734657463,Programa de inclusão,Média,2022-07-31,2022-07-08,0
913907637595420112026331233334330295,911529604297554465201183412734657463,Problemas com acesso ao portal,Média,2022-06-14,2022-08-06,0
1390876229282169133842469697374913463,1390088939031264887164395987931497399,Atualização cadastral,Alta,2022-04-03,2022-05-25,0
1391653140643784009335399964121236407,1390088939031264887164395987931497399,Atualização cadastral,Alta,2022-06-02,2022-03-19,0
1391653219871946523885434659026502583,1390088939031264887164395987931497399,Boleto sem baixa,Alta,2022-02-09,2022-06-28,0
2152243421552559137568425111472833463,2151451139927416494419639978174972855,Problemas com acesso na escola,Alta,2022-05-30,2022-02-11,0
2152243500780721649265429442438890423,2151451139927416494419639978174972855,Problemas com acesso na escola,Alta,2022-05-13,2022-07-25,0
2152243580008884165424375104222266295,2151451139927416494419639978174972855,Programa de inclusão,Alta,2022-06-19,2022-05-15,0
2463609228723830324406193755294794679,2462817105555012711144763521667171255,Atualização cadastral,Média,2022-04-23,2022-03-25,0
2463609307951992842260744676783162295,2462817105555012711144763521667171255,Problemas com acesso na escola,Média,2022-05-11,2022-06-25,0
2464403728737523367734146868474807223,2462817105555012711144763521667171255,Problemas com acesso ao portal,Média,2022-04-06,2022-04-08,0
3175871518921341921663857339052327863,3175078999611711733794237309631333303,Programa de inclusão,Alta,2022-06-24,2022-04-01,0
3175871598149504437194269377840808887,3175078999611711733794237309631333303,Financiamento escolar,Média,2022-05-25,2022-04-08,0
3176663721318322051447617429396784055,3175078999611711733794237309631333303,Financiamento escolar,Média,2022-02-16,2022-03-09,0
3652826245679650947059068821292975031,3652045214453585330473605636229956535,Atualização cadastral,Alta,2022-04-21,2022-02-25,0
3652826324907813459754746369628439479,3652045214453585330473605636229956535,Boleto sem baixa,Alta,2022-05-23,2022-02-27,0
4083033662797018531617586066734973879,4082241460400038400315831426989949879,Problemas com acesso na escola,Alta,2022-04-10,2022-07-10,0
4083033742025181044685373534281925559,4082241460400038400315831426989949879,Isenção de taxas,Média,2022-04-14,2022-07-03,0
4421340768946777764582012674034107319,4419757869487905279729295515170636727,Problemas com acesso na escola,Média,2022-03-09,2022-03-03,0
4422156343651699602805574446765835191,4419757869487905279729295515170636727,Programa de inclusão,Baixa,2022-08-03,2022-04-06,0
4422156422879862116592249004831802295,4419757869487905279729295515170636727,Boleto sem baixa,Alta,2022-02-14,2022-04-08,1
5256404888793661253002842237502227383,5255610547236293241067009249487618999,Problemas com acesso ao portal,Alta,2022-06-05,2022-07-02,0
5256404968021823768288652521529148343,5255610547236293241067009249487618999,Outros,Alta,2022-07-06,2022-03-19,0
5256405047249986283326483351073981367,5255610547236293241067009249487618999,Boleto sem baixa,Alta,2022-03-20,2022-03-23,0
6058984035902771111456714416921510839,6058192388102928580703943824179987383,Financiamento escolar,Média,2022-06-12,2022-04-15,0
6059776317527913752582538892599886775,6058192388102928580703943824179987383,Problemas com acesso na escola,Baixa,2022-05-30,2022-03-01,0
6837011088502173074700813437224879031,6837011009274010558275310972496511927,Problemas com acesso na escola,Alta,2022-04-25,2022-07-01,0
6837796952646152063155451734121513911,6837011009274010558275310972496511927,Atualização cadastral,Média,2022-04-24,2022-05-28,0
6837797031874314577297066237819618231,6837011009274010558275310972496511927,Financiamento escolar,Alta,2022-02-09,2022-02-19,0
7209377034838051803461049785090573239,7208584594756584135633604196153164727,Atualização cadastral,Média,2022-08-02,2022-02-25,0
7209377114066214318602744881041638327,7208584594756584135633604196153164727,Problemas com acesso na escola,Média,2022-07-15,2022-02-10,0
7756051910783613332908120805564744631,7754466396795377874594074486309651383,Atualização cadastral,Média,2022-05-23,2022-02-26,0
7756051990011775850601668040374617015,7754466396795377874594074486309651383,Atualização cadastral,Média,2022-05-22,2022-06-07,0
8696490279056093534964301118553981879,8695701879610914093730863673766052791,Problemas com acesso na escola,Alta,2022-02-14,2022-07-23,0
8697282956822048752683839875742696375,8695701879610914093730863673766052791,Atualização cadastral,Média,2022-06-21,2022-05-08,0
8697283036050211267043878961368269751,8695701879610914093730863673766052791,Financiamento escolar,Média,2022-07-26,2022-07-11,0
9321600560521801672127035514380616631,9320834424190288737004260109840548791,Financiamento escolar,Média,2022-05-27,2022-05-27,0
9322392208321644203592219273176810423,9320834424190288737004260109840548791,Financiamento escolar,Baixa,2022-06-20,2022-06-01,0
9322392287549806716786951955220267959,9320834424190288737004260109840548791,Problemas com acesso na escola,Média,2022-05-05,2022-02-14,1
9731230522358314466909864564694975415,9730418829833355825906929343916147639,Financiamento escolar,Média,2022-07-29,2022-06-20,0
9732018525662681338189019478623519671,9730418829833355825906929343916147639,Problemas com acesso na escola,Alta,2022-04-27,2022-03-13,0
9732018604890843853174777437476881335,9730418829833355825906929343916147639,Atualização cadastral,Média,2022-08-10,2022-07-10,0
10201049564659776276189309641108489143,10199448601179850532289703715031745463,Outros,Baixa,2022-05-22,2022-06-18,0
10201049643887938786868218981312103351,10199448601179850532289703715031745463,Financiamento escolar,Alta,2022-06-24,2022-05-25,1
10920425355428631094496341450419340215,10919658030674680443693193634645279671,Atualização cadastral,Alta,2022-04-07,2022-08-03,0
10921234354196064246651087710140498871,10919658030674680443693193634645279671,Atualização cadastral,Baixa,2022-03-25,2022-05-24,0
10921234433424226761768294483117736887,10919658030674680443693193634645279671,Financiamento escolar,Alta,2022-04-20,2022-04-12,0
11574058646909262048942758618139460535,11573264146895569003739619210113057719,Boleto sem baixa,Alta,2022-05-25,2022-07-28,0
11574848630917691779411478907103478711,11573264146895569003739619210113057719,Atualização cadastral,Média,2022-07-10,2022-05-10,0
12304539849217741300826971594060727223,12303747963733411228983548879833400247,Programa de inclusão,Alta,2022-07-03,2022-07-17,0
12305333002352671601027585444417897399,12303747963733411228983548879833400247,Isenção de taxas,Alta,2022-02-15,2022-03-28,0
12305333081580834113398722344605975479,12303747963733411228983548879833400247,Problemas com acesso ao portal,Alta,2022-05-10,2022-03-30,0
12832208918942243497813846210617017271,12831406654568624057104633861788402615,Problemas com acesso na escola,Média,2022-05-08,2022-06-23,0
12832992010100534487170072595782697911,12831406654568624057104633861788402615,Financiamento escolar,Média,2022-04-08,2022-05-12,0
12832992089328697003427253024438092727,12831406654568624057104633861788402615,Atualização cadastral,Alta,2022-04-20,2022-08-01,0
13204573201486709430913540222154441655,13204573122258546917551329928968143799,Programa de inclusão,Média,2022-06-01,2022-04-21,0
13205363581635951729853732864666108855,13204573122258546917551329928968143799,Atualização cadastral,Média,2022-06-21,2022-03-12,0
13205363660864114247213450777097143223,13204573122258546917551329928968143799,Atualização cadastral,Média,2022-04-26,2022-07-26,0
13557929459421565633576411542652715959,13556345371540255432019878957235307447,Financiamento escolar,Alta,2022-07-30,2022-07-21,1
13557929538649728147951650277020664759,13556345371540255432019878957235307447,Problemas com acesso na escola,Média,2022-05-06,2022-05-04,0
13558736873625748503740196433799938999,13556345371540255432019878957235307447,Programa de inclusão,Média,2022-05-13,2022-03-06,0
14160861639039143299972785482288595895,14160063573758137114251148475876246455,Outros,Baixa,2022-05-03,2022-03-25,0
14161649325430860114436939976989213623,14160063573758137114251148475876246455,Boleto sem baixa,Alta,2022-05-06,2022-07-01,0
14161649404659022628221644210218206135,14160063573758137114251148475876246455,Atualização cadastral,Baixa,2022-05-14,2022-04-13,0
14824788411849952507067821402959905719,14823995258715022207119409131735483319,Programa de inclusão,Alta,2022-05-22,2022-05-20,0
14824788491078115021675276993114145719,14823995258715022207119409131735483319,Financiamento escolar,Média,2022-06-24,2022-07-03,0
14825580297334282576718835523587933111,14823995258715022207119409131735483319,Atualização cadastral,Alta,2022-07-10,2022-06-27,0
15366708171937732917801938668220580791,15365918187929303190600579908913857463,Financiamento escolar,Média,2022-05-27,2022-03-27,0
15367502196582450875687699933236036535,15365918187929303190600579908913857463,Atualização cadastral,Média,2022-06-29,2022-07-04,0
15853176933363404861319102556310602679,15852378551169748621615229296286368695,Financiamento escolar,Baixa,2022-05-02,2022-06-20,1
15853177012591567379234733547745182647,15852378551169748621615229296286368695,Problemas com acesso ao portal,Média,2022-04-15,2022-06-15,0
16525835283508586113344828976377627575,16524233448518872718555163048414544823,Isenção de taxas,Média,2022-06-13,2022-03-16,0
16526614571715076416879914090173301687,16524233448518872718555163048414544823,Financiamento escolar,Baixa,2022-03-30,2022-02-14,0
16527400594315380435002919754859283383,16524233448518872718555163048414544823,Problemas com acesso na escola,Média,2022-07-22,2022-02-27,1
17033669503519479722084354478701806519,17032875082733949197818198462122165175,Boleto sem baixa,Alta,2022-07-08,2022-02-14,1
17033669582747642240565187223371383735,17032875082733949197818198462122165175,Atualização cadastral,Baixa,2022-07-19,2022-07-16,0
17033669661975804753424683208152449975,17032875082733949197818198462122165175,Atualização cadastral,Alta,2022-05-06,2022-03-27,0
17674627318963941073892441238941205431,17673833056634735569894232792945132471,Financiamento escolar,Baixa,2022-03-25,2022-03-05,0
17674627398192103586871564088824300471,17673833056634735569894232792945132471,Problemas com acesso na escola,Média,2022-05-02,2022-02-14,0
17981240070209656513347711871823905719,17980447630128188841505025740108989367,Financiamento escolar,Alta,2022-04-18,2022-03-10,0
17981240149437819031530181141180187575,17980447630128188841505025740108989367,Outros,Alta,2022-04-09,2022-06-11,0
18420953361493648045408389728347358135,18420162189062780605376311222025323447,Isenção de taxas,Alta,2022-03-22,2022-03-29,0
18420953440721810559070652346707215287,18420162189062780605376311222025323447,Financiamento escolar,Alta,2022-07-12,2022-04-13,0
18420953519949973077636772009320121271,18420162189062780605376311222025323447,Financiamento escolar,Média,2022-07-22,2022-06-09,0
19069052011225520037770649876771898295,19068248003832325287222688940944524215,Financiamento escolar,Alta,2022-07-06,2022-06-29,0
19069833834733210799327287054671545271,19068248003832325287222688940944524215,Atualização cadastral,Média,2022-06-04,2022-03-31,0
19069833913961373315302148081686152119,19068248003832325287222688940944524215,Problemas com acesso na escola,Alta,2022-05-31,2022-05-31,0
19393084103966109183089078632748155831,19392292456166266655352593890438022071,Atualização cadastral,Alta,2022-02-25,2022-07-08,0
19393876544047576853582655201088897975,19392292456166266655352593890438022071,Atualização cadastral,Média,2022-08-09,2022-03-23,0
19393876623275739370001965216329630647,19392292456166266655352593890438022071,Financiamento escolar,Média,2022-08-10,2022-03-06,0
19875584485187766654485123289776915383,19874796085742587209509194554644104119,Atualização cadastral,Alta,2022-06-06,2022-07-06,0
19875584564415929169605144812521259959,19874796085742587209509194554644104119,Financiamento escolar,Alta,2022-06-18,2022-06-18,0
20585466286014374665970831934359864247,20584676856603082536071080415745803191,Financiamento escolar,Média,2022-08-05,2022-03-11,0
20585466365242537178218964269725385655,20584676856603082536071080415745803191,Financiamento escolar,Alta,2022-08-07,2022-03-15,0
21225630948323905713901397223470793655,21225630869095743199789337592327308215,Atualização cadastral,Alta,2022-08-07,2022-03-12,0
21226423071492723328586527889300915127,21225630869095743199789337592327308215,Atualização cadastral,Média,2022-06-04,2022-03-23,0
21769930247044639537415401105967547319,21769930167816477024203498450344739767,Atualização cadastral,Alta,2022-04-13,2022-05-16,0
21770721023334694413023054473887744951,21769930167816477024203498450344739767,Problemas com acesso na escola,Baixa,2022-04-30,2022-06-28,0
22477439798229245444628547604742144951,22477439719001082931021454081817576375,Programa de inclusão,Média,2022-07-19,2022-06-01,0
22478231366800925459947452075706942391,22477439719001082931021454081817576375,Isenção de taxas,Média,2022-06-10,2022-04-10,0
22478231446029087975294060954703365047,22477439719001082931021454081817576375,Atualização cadastral,Média,2022-04-15,2022-05-22,0
22780089081417022302815984121425429431,22778504438938574501644682936707187639,Boleto sem baixa,Média,2022-03-13,2022-06-03,0
22780089160645184813733302766902969271,22778504438938574501644682936707187639,Problemas com acesso na escola,Média,2022-07-16,2022-06-05,0
23287148291542201378168272296784167863,23286356089145221248952247234465104823,Atualização cadastral,Média,2022-07-04,2022-08-04,0
23287148370770363890480862401816429495,23286356089145221248952247234465104823,Atualização cadastral,Alta,2022-07-22,2022-03-07,0
23287148449998526403383987007987647415,23286356089145221248952247234465104823,Problemas com acesso na escola,Baixa,2022-03-15,2022-04-12,0
23725279792561595619997180399362245559,23725279713333433106940933405860430775,Financiamento escolar,Média,2022-06-30,2022-04-17,0
23726071361133275635217850103455024055,23725279713333433106940933405860430775,Problemas com acesso na escola,Alta,2022-08-01,2022-07-05,0
23726071440361438147738450216276460471,23725279713333433106940933405860430775,Financiamento escolar,Média,2022-07-03,2022-06-28,0
24453386843752172426784130908704474039,24452594641355192295728103923627852727,Atualização cadastral,Alta,2022-07-30,2022-03-05,0
24453386922980334941091252698708444087,24452594641355192295728103923627852727,Problemas com acesso ao portal,Alta,2022-03-10,2022-02-26,0
24454178570780177469696932169101083575,24452594641355192295728103923627852727,Problemas com acesso na escola,Alta,2022-07-08,2022-02-28,0
24776640599024221434225712354627421111,24775847287432966106656100221230252983,Financiamento escolar,Alta,2022-07-07,2022-05-24,0
24777431771455088878737465115299546039,24775847287432966106656100221230252983,Problemas com acesso ao portal,Baixa,2022-04-10,2022-08-10,0
24777431850683251394544567056194601911,24775847287432966106656100221230252983,Isenção de taxas,Média,2022-06-15,2022-05-11,0
25248045868367381329414897232005825463,25247252715232451031308457208375935927,Atualização cadastral,Alta,2022-02-09,2022-07-16,0
25248045947595543845594109092112368567,25247252715232451031308457208375935927,Financiamento escolar,Baixa,2022-03-01,2022-05-23,0
25248046026823706361784861426264048567,25247252715232451031308457208375935927,Problemas com acesso na escola,Alta,2022-03-21,2022-05-04,0
25744013373425050941711513792920421303,25743222359450508526783685907024446391,Atualização cadastral,Média,2022-06-28,2022-05-10,0
25744822372192484092937111154519704503,25743222359450508526783685907024446391,Financiamento escolar,Alta,2022-08-07,2022-07-11,0
26590169990621069037079169478030525367,26589380481981614394663321446222398391,Financiamento escolar,Alta,2022-05-29,2022-02-23,0
26590170069849231555073050512990667703,26589380481981614394663321446222398391,Outros,Média,2022-02-21,2022-07-15,0
27326200174975722335331624577900217271,27326200095747559820592720173622100919,Problemas com acesso na escola,Alta,2022-06-27,2022-05-28,0
27326992060460052407152247819013981111,27326200095747559820592720173622100919,Problemas com acesso na escola,Alta,2022-04-04,2022-07-13,0
27326992139688214922208093047068296119,27326200095747559820592720173622100919,Atualização cadastral,Alta,2022-03-16,2022-05-20,0
27741355588094142433862482825314567095,27740561959590237050664850249478308791,Financiamento escolar,Alta,2022-04-15,2022-05-29,0
27741355667322304948547344034064237495,27740561959590237050664850249478308791,Financiamento escolar,Baixa,2022-06-19,2022-03-16,0
27741355746550467465388585039394243511,27740561959590237050664850249478308791,Boleto sem baixa,Média,2022-07-09,2022-05-01,0
28360133400214572968140668274974393271,28359335334933566785262210008316380087,Outros,Média,2022-03-08,2022-07-20,0
28360920215096502127043967004252046263,28359335334933566785262210008316380087,Financiamento escolar,Alta,2022-06-14,2022-05-05,0
28993953233585474183932809157447779255,28992381901438328779577517979413513143,Atualização cadastral,Alta,2022-05-18,2022-05-15,0
28993953312813636698298477742607565751,28992381901438328779577517979413513143,Problemas com acesso ao portal,Alta,2022-05-29,2022-06-20,0
28993953392041799211510380398230373303,28992381901438328779577517979413513143,Problemas com acesso ao portal,Baixa,2022-06-21,2022-05-27,0
29733944984522165724682883907757278135,29733151435246422854860690949012718519,Atualização cadastral,Média,2022-07-10,2022-07-11,0
29733945063750328241344262402969174967,29733151435246422854860690949012718519,Financiamento escolar,Baixa,2022-02-22,2022-03-09,0
29733945142978490754745316242941543351,29733151435246422854860690949012718519,Problemas com acesso na escola,Média,2022-07-10,2022-02-19,0
30071456402235794202152918599898235831,30070664279066976588088721732691821495,Atualização cadastral,Alta,2022-04-09,2022-07-04,0
30072266668653827584824050542096679863,30070664279066976588088721732691821495,Problemas com acesso na escola,Média,2022-05-17,2022-02-21,0
30072266747881990101322173550816396215,30070664279066976588088721732691821495,Financiamento escolar,Alta,2022-04-04,2022-03-08,0
30545252460610984539129077790549476279,30544447977848814698635043904210338743,Problemas com acesso na escola,Alta,2022-07-19,2022-04-01,1
30545252539839147052387142342352831415,30544447977848814698635043904210338743,Outros,Média,2022-08-06,2022-02-15,0
31015856257862150138884498761760113591,31015856178633987621327185415678198711,Atualização cadastral,Média,2022-03-05,2022-03-18,0
31016647747205667637167663018487841719,31015856178633987621327185415678198711,Problemas com acesso na escola,Alta,2022-05-05,2022-07-05,0
31829534478257883281365390669553861559,31828738472909102470168668918104982455,Financiamento escolar,Média,2022-02-13,2022-08-04,0
31830321926965112553645644233224487863,31828738472909102470168668918104982455,Programa de inclusão,Alta,2022-04-08,2022-08-08,0
31830322006193275068373852588387599287,31828738472909102470168668918104982455,Atualização cadastral,Alta,2022-07-24,2022-07-05,0
32241519655681457608756962753465549751,32240721748856776452278384425032745911,Outros,Alta,2022-03-13,2022-03-12,1
32242320414719989280294177321854960567,32240721748856776452278384425032745911,Financiamento escolar,Média,2022-05-09,2022-06-20,0
32722428343118203511638498844755624887,32721637725284473667351189482939614135,Boleto sem baixa,Média,2022-06-01,2022-04-16,0
32722428422346366024890370947071345591,32721637725284473667351189482939614135,Atualização cadastral,Alta,2022-03-13,2022-05-22,0
32722428501574528540500721879245652919,32721637725284473667351189482939614135,Atualização cadastral,Alta,2022-06-19,2022-06-08,0
33113817208958244651575417923990455223,33113033008605678465812566881654277047,Problemas com acesso ao portal,Alta,2022-02-12,2022-04-23,0
33113817288186407168419755154064278455,33113033008605678465812566881654277047,Isenção de taxas,Baixa,2022-06-19,2022-05-11,1
33113817367414569679871594780315354039,33113033008605678465812566881654277047,Outros,Alta,2022-02-27,2022-04-20,0
33832418861351172596875201248021971895,33831624361337479550461719440139748279,Problemas com acesso na escola,Média,2022-07-27,2022-04-16,1
33832418940579335107830237540378739639,33831624361337479550461719440139748279,Isenção de taxas,Alta,2022-06-12,2022-03-29,0
34300654211912136775475352718511702967,34299862009515156646742338716228125623,Financiamento escolar,Alta,2022-02-23,2022-02-17,0
34300654291140299288428861345514128311,34299862009515156646742338716228125623,Outros,Alta,2022-06-05,2022-07-01,0
34300654370368461801898595079803896759,34299862009515156646742338716228125623,Financiamento escolar,Média,2022-02-19,2022-07-30,0
34871890293606095331725638459216626615,34871098408121765261462416264242922423,Problemas com acesso na escola,Média,2022-07-28,2022-06-09,0
34871890372834257846877748129305985975,34871098408121765261462416264242922423,Financiamento escolar,Alta,2022-02-09,2022-07-21,1
35836096476807554721608336254085366711,35835304749779549680201144644114056119,Atualização cadastral,Alta,2022-03-29,2022-06-14,0
35836096556035717237833991485349168055,35835304749779549680201144644114056119,Financiamento escolar,Alta,2022-06-10,2022-05-31,0
35836096635263879751544667799703258039,35835304749779549680201144644114056119,Atualização cadastral,Alta,2022-08-03,2022-04-24,0
36219561179517406689426747780942267319,36218768897892264042995682944221447095,Outros,Alta,2022-06-19,2022-03-02,0
36219561258745569199211411120136127415,36218768897892264042995682944221447095,Financiamento escolar,Alta,2022-02-13,2022-07-08,0
36220353302686224301090244571783496631,36218768897892264042995682944221447095,Problemas com acesso na escola,Baixa,2022-02-12,2022-05-01,0
36680668134612474958582396043948983223,36679875615302844776256144205867647927,Financiamento escolar,Média,2022-02-25,2022-03-15,0
36681459782412317488322138195508855735,36679875615302844776256144205867647927,Isenção de taxas,Baixa,2022-03-05,2022-07-05,0
37160793176293792272911771916118000567,37160009213625713628810404248036836279,Outros,Média,2022-03-09,2022-04-23,0
37160793255521954791018805891715826615,37160009213625713628810404248036836279,Financiamento escolar,Baixa,2022-07-29,2022-07-31,1
37160793334750117302483874841872303031,37160009213625713628810404248036836279,Isenção de taxas,Alta,2022-07-24,2022-06-14,0
37890483206171404080888840381341631415,37889691003774423951883077126625428407,Atualização cadastral,Média,2022-06-21,2022-05-27,0
37890483285399566594117350060590367671,37889691003774423951883077126625428407,Atualização cadastral,Média,2022-08-07,2022-04-03,0
38384075213232408502643190254618805175,38383280713218715463233368817251124151,Problemas com acesso ao portal,Média,2022-07-24,2022-03-23,0
38384865910294300864289936053889139639,38383280713218715463233368817251124151,Financiamento escolar,Alta,2022-07-27,2022-03-15,0
38929166001296659833098810152439776183,38928385366211406784096202819448865719,Problemas com acesso ao portal,Alta,2022-05-23,2022-06-26,0
38929956936043039733732182622283760567,38928385366211406784096202819448865719,Outros,Alta,2022-04-14,2022-02-24,0
38929957015271202247685490366562436023,38928385366211406784096202819448865719,Financiamento escolar,Alta,2022-08-06,2022-08-09,0
39295197972952173187375341049523471287,39293616024231250869824957033369306039,Problemas com acesso na escola,Média,2022-07-09,2022-06-17,0
39295198052180335703269700233198830519,39293616024231250869824957033369306039,Outros,Média,2022-02-12,2022-04-12,0
39295198131408498216422774618689110967,39293616024231250869824957033369306039,Atualização cadastral,Baixa,2022-04-17,2022-05-24,0
39815729219059440282803933884834907063,39814935749011859925253798634476274615,Isenção de taxas,Baixa,2022-04-26,2022-05-28,0
39815729298287602797261363312402367415,39814935749011859925253798634476274615,Problemas com acesso na escola,Alta,2022-03-03,2022-06-05,0
39815729377515765313400324250839286711,39814935749011859925253798634476274615,Financiamento escolar,Alta,2022-06-05,2022-03-05,0
40389338184220701062570238070344647607,40388557786819935556507573455828550583,Outros,Média,2022-06-27,2022-07-15,0
40390133318059694218989448916556317623,40388557786819935556507573455828550583,Atualização cadastral,Alta,2022-07-30,2022-05-20,1
40390133397287856732594853589620622263,40388557786819935556507573455828550583,Boleto sem baixa,Média,2022-06-26,2022-03-20,0
40787065223833720833838424588881757111,40786288629384756014722238202624869303,Outros,Média,2022-07-11,2022-05-10,0
40787857426230700962690221031337231287,40786288629384756014722238202624869303,Financiamento escolar,Alta,2022-07-30,2022-03-06,0
41110315572294781731102882473523282871,41109523369897801601236368740025893815,Atualização cadastral,Baixa,2022-08-04,2022-05-25,0
41110315651522944247001745256826012599,41109523369897801601236368740025893815,Atualização cadastral,Alta,2022-04-17,2022-07-26,0
41111107933148086888068459987395150775,41109523369897801601236368740025893815,Financiamento escolar,Baixa,2022-06-18,2022-07-14,0
41590439029412848760705641678467498935,41589646193190568519753379421001876407,Financiamento escolar,Alta,2022-05-11,2022-03-06,0
41590439108641011273530234766136443831,41589646193190568519753379421001876407,Financiamento escolar,Média,2022-07-04,2022-02-23,0
42016686306055103355249574010979353527,42015893549060985624112374390192341943,Financiamento escolar,Alta,2022-05-26,2022-02-17,0
42016686385283265868272325482252600247,42015893549060985624112374390192341943,Programa de inclusão,Média,2022-04-13,2022-06-27,0
42016686464511428384277022856798536631,42015893549060985624112374390192341943,Financiamento escolar,Média,2022-04-18,2022-04-17,0
42435008785741868659227835201231258551,42435008706513706145285504981044298679,Programa de inclusão,Alta,2022-06-12,2022-03-01,1
