idOcorrencia,idAluno,Area,Tipo,Aula,Data
47739337039057554058585963322662978487,47736958530390713330882458926285325239,Banheiros,Leve,Matemática,2022-04-18
48394553229997057502546041788598322103,48392968191377797129488132357902042039,Sala de aula,Moderada,Astronomia,2022-08-08
48394553309225220018461511595526980535,48392968191377797129488132357902042039,Pátio,Grave,Astronomia,2022-07-24
48856451515979318250123638079096095671,48854075780298165519812807235582821303,Pátio,Leve,Matemática,2022-06-23
48856451595207480760359787280933847991,48854075780298165519812807235582821303,Quadra de Esportes,Leve,Informática,2022-03-28
49201097033586543660182468860580201399,49197943752718475940115388214265775031,Sala de aula,Moderada,Física,2022-04-27
49201097112814706171672307608687215543,49197943752718475940115388214265775031,Sala de aula,Notificação,Biologia,2022-07-15
49484732191596197186570120482303247287,49483147628345911900562469441719501751,Banheiros,Leve,Informática,2022-05-21
49484732270824359704115893354340025271,49483147628345911900562469441719501751,Pátio,Notificação,Informática,2022-05-30
49891966531482766166866448926214718391,49889589528151013210884261174344680375,Pátio,Moderada,Astronomia,2022-05-15
50193032756755345508669155095443932087,50190656308020730151388068168471937975,Sala de aula,Leve,Português,2022-07-26
50771398263881312659933751898664076215,50769813542174702345050085549731480503,Pátio,Moderada,Português,2022-06-10
50772200924395744668890945469532079031,50769813542174702345050085549731480503,Pátio,Leve,Informática,2022-06-14
51291132950042661344336370450972279735,51288757768958646211235948955697415095,Pátio,Leve,Biologia,2022-07-28
51635776883086636469745708708850303927,51634190576816775867053556172687934391,Sala de aula,Moderada,Português,2022-06-12
51636569164711779113196797967135409079,51634190576816775867053556172687934391,Pátio,Leve,Matemática,2022-03-29
52340115881663746543007462771097076663,52337738957560156098039421056693044151,Sala de aula,Grave,Astronomia,2022-03-27
52654651686845375963639452972024595383,52652273653547510318837828758997828535,Sala de aula,Moderada,Informática,2022-03-20
53478624339309237531904302717853762487,53475454975124179416535852652400214967,Banheiros,Leve,Física,2022-06-27
54159195522957368420799148236971705271,54156025287262522645074071752899036087,Laboratório,Leve,Química,2022-03-11
54159195602185530934382879336829289399,54156025287262522645074071752899036087,Pátio,Leve,Matemática,2022-03-26
54785098402960869257156115598997193655,54781929197232136169797019388600386487,Cantina,Moderada,Geografia,2022-07-03
55620953536782295161956058028281430967,55618576691906867230871518263931831223,Cantina,Moderada,Matemática,2022-06-27
55620953616010457679305361366574171063,55618576691906867230871518263931831223,Sala de aula,Leve,Geografia,2022-06-15
56090776144351070115158159071419564983,56089191977241597399897987046065832887,Pátio,Leve,Geografia,2022-06-11
56090776223579232628084646100657767351,56089191977241597399897987046065832887,Banheiros,Moderada,Astronomia,2022-07-18
56432249841700199463686403115874255799,56430665278449914178131926787794666423,Pátio,Leve,Astronomia,2022-07-14
56806207402592827254881258333750428599,56803037642266956564964291167566169015,Pátio,Moderada,Geografia,2022-05-20
56806207481820989768763352908921308087,56803037642266956564964291167566169015,Biblioteca,Notificação,Matemática,2022-03-24
57487579741420302380371906682188727223,57485984720052565213043731038732551095,Sala de aula,Moderada,Astronomia,2022-07-09
58135655256528720211791387739646329783,58133278490881454793544388911894365111,Pátio,Moderada,Biologia,2022-07-16
58754427205765124687273880834694972343,58752842642514839400041250695466451895,Pátio,Notificação,Astronomia,2022-05-13
58755219487390267330810257010923406263,58752842642514839400041250695466451895,Pátio,Leve,Matemática,2022-06-19
59412814186996611501523861826837939127,59409644981267878414758959292277326775,Banheiros,Leve,Química,2022-07-03
60005438941127408405835819859797345207,60003854615561610660280154218542924727,Biblioteca,Moderada,Astronomia,2022-03-15
60715335795304894121998080961740538807,60712156289915034180736998027412374455,Laboratório,Moderada,Português,2022-07-01
60715335874533056639960999749262508983,60712156289915034180736998027412374455,Banheiros,Moderada,Português,2022-05-20
61426794632706348562975090601422488503,61424431890443848172895234401337869239,Biblioteca,Moderada,Geografia,2022-04-04
61841956384077769804687457464017486775,61838779017848297748487772786640815031,Banheiros,Leve,Física,2022-05-28
61841956463305932321708560979465601975,61838779017848297748487772786640815031,Pátio,Moderada,Astronomia,2022-06-01
62454383108234731881502231138184463287,62452005787990328864869101984473678775,Cantina,Moderada,Biologia,2022-04-07
62455177053651287322366607412775093175,62452005787990328864869101984473678775,Laboratório,Leve,Biologia,2022-04-19
63046215580740386140381516076815745975,63043840082743720951054658338614936503,Quadra de Esportes,Leve,Biologia,2022-03-18
63532676894718781745169608321475543991,63530309002625717924421178004519257015,Quadra de Esportes,Moderada,Astronomia,2022-05-12
63532676973946944256122674288995337143,63530309002625717924421178004519257015,Sala de aula,Leve,Matemática,2022-05-31
64143525948475597273738546736093463479,64140358644222764525320520302319633335,Pátio,Moderada,Matemática,2022-04-04
64143526027703759785244992507826406327,64140358644222764525320520302319633335,Biblioteca,Leve,Química,2022-06-10
64576112904225918267632541308763243447,64573747547434054905727007037952623543,Banheiros,Moderada,Astronomia,2022-05-25
64576112983454080782901181619210814391,64573747547434054905727007037952623543,Pátio,Moderada,Geografia,2022-04-14
65375524747082195379632519441895654327,65373940738429047692800254561967408055,Sala de aula,Leve,Biologia,2022-05-21
66123438838901338270390295449198396343,66121063023992023021933868558277936055,Quadra de Esportes,Moderada,Geografia,2022-07-04
66123438918129500782234792667960837047,66121063023992023021933868558277936055,Pátio,Moderada,Português,2022-05-11
66910967487346588413029400874905240503,66907809056647957266055940650433774519,Sala de aula,Moderada,Geografia,2022-06-15
67299979191398551565548664930691187639,67297600048906410723898218872081482679,Sala de aula,Moderada,Astronomia,2022-06-19
68088297269255093842872596479093244855,68085920265923340880041278118922814391,Sala de aula,Leve,Português,2022-03-21
68088297348483256353367702659504800695,68085920265923340880041278118922814391,Pátio,Moderada,Matemática,2022-07-17
68698352536051678956353852958908351415,68695978147249288965899340673863386039,Sala de aula,Leve,Geografia,2022-07-03
68698352615279841470169237964598805431,68695978147249288965899340673863386039,Sala de aula,Leve,Astronomia,2022-07-08
69370210127158328539002403781863539639,69367038703041045049320144693979513783,Sala de aula,Leve,Astronomia,2022-08-01
69370210206386491049918878002410947511,69367038703041045049320144693979513783,Sala de aula,Leve,Biologia,2022-06-23
70072962977921903040475484873543648183,70069793613736844923795361416618443703,Pátio,Moderada,Informática,2022-06-23
70073791625273639730908500597380744119,70069793613736844923795361416618443703,Pátio,Leve,Química,2022-07-09
70877924595105979339478757107233457079,70876335198937780680847296542254826423,Sala de aula,Notificação,Informática,2022-05-28
71267724619374959423224992986965476279,71265346665305256290753128852550321079,Biblioteca,Notificação,Astronomia,2022-05-28
71808057835508391692092024286070703031,71805682733652539074281635199473419191,Sala de aula,Moderada,Geografia,2022-04-23
72138441095440611804868508489359819703,72136064012880696336062009124797547447,Pátio,Notificação,Geografia,2022-05-02
72655800758974270389012421801618441143,72653423834870679944176954801245127607,Quadra de Esportes,Leve,Matemática,2022-06-20
73402922727624595663823214822497190839,73400546199661817791133031571699008439,Sala de aula,Notificação,Matemática,2022-07-20
73402922806852758176967563483709440951,73400546199661817791133031571699008439,Cantina,Leve,Física,2022-06-01
73827587342492465314035939714722431927,73824417423710269594724761808065004471,Pátio,Moderada,Biologia,2022-07-23
74486763119309944144473480693824095159,74485178952200471428883419995765474231,Laboratório,Leve,Física,2022-06-19
75107120186393771506389604311637427127,75105535623143486220545771707499283383,Cantina,Leve,Informática,2022-07-16
75107912547247076667726488213825782711,75105535623143486220545771707499283383,Laboratório,Notificação,Informática,2022-05-15
75856625338172525852540231854162445239,75855033248246801710211574401931150263,Quadra de Esportes,Moderada,Física,2022-06-27
75856625417400688366580233891268002743,75855033248246801710211574401931150263,Cantina,Moderada,Português,2022-05-17
76403292845898973558058778655384142775,76401708282648688271490429461192770487,Biblioteca,Leve,Astronomia,2022-07-13
77107631131422621003470948806928106423,77105260387115706670229245187756131255,Laboratório,Leve,Física,2022-04-25
77108434584218678159660123383572726711,77105260387115706670229245187756131255,Sala de aula,Moderada,Biologia,2022-07-06
77571125468738731604973349310954734519,77568738720342989389644712203056841655,Sala de aula,Leve,Física,2022-07-14
78234256156972597482493850576983688119,78231879312097169556347507804045837239,Pátio,Notificação,Português,2022-08-10
78886303776008667954477578350955332535,78883927564958540137783303337157067703,Sala de aula,Leve,Geografia,2022-06-10
79522506079454535615120619881791488951,79520129393035432712345204822695478199,Laboratório,Leve,Informática,2022-04-23
80294192977576896090535912765017818039,80292614039526149316509226831171552183,Sala de aula,Moderada,Português,2022-04-07
80294982565444513248695530867961103287,80292614039526149316509226831171552183,Quadra de Esportes,Moderada,Química,2022-04-27
80643587668929714046150839961571820471,80642000095009253216819619547121451959,Banheiros,Leve,Astronomia,2022-04-10
80644378682904256464070183899948647351,80642000095009253216819619547121451959,Quadra de Esportes,Grave,Informática,2022-06-14
81089637232510783867792313738225517495,81087276391724183821633664077705511863,Pátio,Notificação,Português,2022-08-07
81089637311738946382034133333632615351,81087276391724183821633664077705511863,Sala de aula,Moderada,Geografia,2022-05-13
81579269970606462961879859102442849207,81576099180314479584869741507268314039,Sala de aula,Leve,Química,2022-07-04
81579270049834625475351563161569592247,81576099180314479584869741507268314039,Cantina,Leve,Química,2022-06-03
81996800802493385733003857523831473079,81993633419012390472947936504200823735,Quadra de Esportes,Leve,Informática,2022-08-06
82770079552856982808367155919538357175,82768484848401895697043614237360128951,Sala de aula,Leve,Biologia,2022-06-10
83489460176543750995421242399008228279,83487084203178110721970621603555574711,Sala de aula,Grave,Português,2022-07-30
83814295167483259695925842547191317431,83811931395254646618299379730635555767,Pátio,Grave,Química,2022-06-29
83814295246711422210775929567270142903,83811931395254646618299379730635555767,Sala de aula,Grave,Física,2022-07-27
84316601797051858108150563108009804727,84314223605297667436562030863780676535,Sala de aula,Grave,Português,2022-06-13
84852988341497804813007190558389830583,84851410671097658269336449570295776183,Sala de aula,Leve,Matemática,2022-06-03
85313292477622116046888237480479556535,85310914365096087892256350982031803319,Pátio,Moderada,Química,2022-06-21
86109535431662310127451281196316885943,86106365909020926982853001776789193655,Sala de aula,Leve,Biologia,2022-07-09
86109535510890472642182022826270393271,86106365909020926982853001776789193655,Biblioteca,Moderada,Química,2022-07-05
86643545527373641472550404874624566199,86640364278964206215037728958898766775,Sala de aula,Leve,Astronomia,2022-06-24
87285280967233180327014769819092517815,87283696879351870126014994737608786871,Sala de aula,Moderada,Física,2022-05-02
88046663292082610554330455999447827383,88045079758798437952837081651231327159,Banheiros,Leve,Português,2022-05-15
88724863335283014537025132942101578679,88723272513007890624535632378381730743,Cantina,Moderada,Química,2022-05-27
89330159604041855335109018945384088503,89327782283797452322273831652430185399,Quadra de Esportes,Leve,Matemática,2022-07-27
89330159683270017850616912986035717047,89327782283797452322273831652430185399,Pátio,Moderada,Matemática,2022-04-07
89722339800769088949610834446243857335,89719963114349986050225504006650987447,Pátio,Leve,Física,2022-06-16
89722339879997251462272453522397332407,89719963114349986050225504006650987447,Sala de aula,Moderada,Química,2022-04-08
90386271168813323984201550703886599095,90383894482394221084635231854268777399,Sala de aula,Moderada,Português,2022-03-18
90849756791031558017586082638708605879,90847380104612455115125638078551819191,Sala de aula,Moderada,Física,2022-05-17
91199948755383757015252168716218270647,91195983148165430542975933035124622263,Banheiros,Moderada,Informática,2022-05-02
91199948834611919532438498042995540919,91195983148165430542975933035124622263,Biblioteca,Moderada,Geografia,2022-08-03
91775933376998008006934602343445169079,91773556056753604992228732355272246199,Quadra de Esportes,Leve,Física,2022-06-14
91775933456226170521748942041481741239,91773556056753604992228732355272246199,Pátio,Moderada,Informática,2022-04-04
92564253435558613138580552494625326007,92562668317711190254510185876323304375,Biblioteca,Grave,Astronomia,2022-07-02
92564253514786775654236220898050048951,92562668317711190254510185876323304375,Sala de aula,Moderada,Português,2022-05-28
92968317302065848805855997968991388599,92965940694874908417706897323489231799,Sala de aula,Moderada,Biologia,2022-03-30
92968317381294011319906133105258529719,92965940694874908417706897323489231799,Banheiros,Notificação,Física,2022-03-28
93529270756687893567977356516032512951,93527667178678604856565676537320571831,Biblioteca,Leve,Astronomia,2022-05-28
93530045211976470501584599432367965111,93527667178678604856565676537320571831,Sala de aula,Moderada,Química,2022-07-07
94323922809224801218796734871985456055,94321534000896833631169368099928671159,Sala de aula,Moderada,Matemática,2022-04-06
95065487318415563420205032446779196343,95062317320405205189794421584712434615,Sala de aula,Leve,Astronomia,2022-03-24
95065487397643725933087046429697115063,95062317320405205189794421584712434615,Sala de aula,Grave,Física,2022-04-13
95418052007778739606514297281924301751,95415675004446986649122201371710587831,Pátio,Leve,Astronomia,2022-03-16
95418052087006902123742847855208170423,95415675004446986649122201371710587831,Sala de aula,Leve,Geografia,2022-05-04
96024158622183776303938012072011629495,96022563521587876617361984372349338551,Laboratório,Leve,Química,2022-04-03
96024939891094329464752854843860976567,96022563521587876617361984372349338551,Quadra de Esportes,Moderada,Português,2022-04-03
96412367903405794988840965932711150519,96409196083147698926967824149024867255,Sala de aula,Grave,Português,2022-06-14
97184073499374508828837365141454717879,97182464613078331664453817918692787127,Pátio,Leve,Física,2022-03-17
97845601877249686227309610908424340407,97843225032374258296045208633956631479,Pátio,Moderada,Informática,2022-04-04
97845601956477848740144618570231579575,97843225032374258296045208633956631479,Laboratório,Moderada,Informática,2022-03-27
98521422144132649252266845882305217463,98519041575533583151118164241626170295,Pátio,Moderada,Biologia,2022-07-28
98521422223360811766955647740728837047,98519041575533583151118164241626170295,Sala de aula,Leve,Biologia,2022-05-04
99281218479624868938242475095325148087,99278047293192072991322266540634801079,Laboratório,Grave,Química,2022-05-20
99922173442855479771975639765176550327,99919795964154751727753117421661324215,Cantina,Moderada,Física,2022-05-14
100657410236390715222949574663590904759,100655825673140429936896887626733454263,Pátio,Moderada,Biologia,2022-08-07
101438599839553199080467878913012663223,101437013612511500991430107695862252471,Pátio,Moderada,Biologia,2022-05-06
101860096040973960781755988203526161335,101856924141487702211119092821175567287,Cantina,Notificação,Português,2022-05-12
101860096120202123295450620444207743927,101856924141487702211119092821175567287,Pátio,Leve,Astronomia,2022-04-21
102201567044565564651139893109023048631,102199190437374624262217017752543298487,Sala de aula,Grave,Astronomia,2022-07-09
102872629660289546104676588348906931127,102869460216876325471211800356970562487,Sala de aula,Notificação,Geografia,2022-06-09
102872629739517708619608866062185268151,102869460216876325471211800356970562487,Laboratório,Leve,Geografia,2022-07-05
103371766450304111318545973217954366391,103369390397710308527479210806287270839,Laboratório,Moderada,Geografia,2022-04-08
103372558494244766415853371572843971511,103369390397710308527479210806287270839,Quadra de Esportes,Leve,Português,2022-04-07
103675211342699856414664295854226277303,103672834180911778429008674184986100663,Sala de aula,Moderada,Geografia,2022-06-08
103675211421928018927728424147075990455,103672834180911778429008674184986100663,Cantina,Moderada,Astronomia,2022-05-27
104107004749174434542104227039471207351,104104638124731970949050114288491168695,Biblioteca,Leve,Português,2022-05-13
104107004828402597055872042774097560503,104104638124731970949050114288491168695,Pátio,Leve,Informática,2022-06-12
104636248953997882827741658256683303863,104633871633753479813447586159438070711,Pátio,Leve,Química,2022-03-18
104636249033226045342423986190642578359,104633871633753479813447586159438070711,Pátio,Moderada,Astronomia,2022-03-14
104988021678648566433169308676643881911,104985644120719675875089180080931603383,Sala de aula,Moderada,Física,2022-04-04
105400007648353765901279812280224318391,105397632467269750769619979715754591159,Cantina,Leve,Química,2022-04-20
105400007727581928416839779191567418295,105397632467269750769619979715754591159,Biblioteca,Moderada,Português,2022-07-31
105840516786530213219947497525197669303,105838931272541977761344094929884021687,Sala de aula,Leve,Astronomia,2022-05-29
105841308830470868321162050031807890359,105838931272541977761344094929884021687,Banheiros,Moderada,Biologia,2022-07-14
106365798711718160633127225805890651063,106363421470701920132855422822218204087,Sala de aula,Grave,Geografia,2022-05-31
106365798790946323148840033629587637175,106363421470701920132855422822218204087,Sala de aula,Leve,Astronomia,2022-06-11
106910888628272624305777508473997886391,106908514081013909290308254611120849847,Cantina,Moderada,Biologia,2022-08-01
106910888707500786821729007077945508791,106908514081013909290308254611120849847,Pátio,Moderada,Biologia,2022-05-31
107413195970894685347284802051953132471,107410821661320457872449647898337215415,Sala de aula,Notificação,Biologia,2022-05-16
107938484472020121446536723545377211319,107934516963325894630331681500347761591,Sala de aula,Moderada,Geografia,2022-05-30
108334619976304554679572665790170923959,108331450612119496564548459621234508727,Pátio,Moderada,Informática,2022-07-26
108710963730995787082548058192089449399,108708581815517958238242482416032940983,Pátio,Leve,Astronomia,2022-06-17
108710963810223949596751597190663898039,108708581815517958238242482416032940983,Pátio,Leve,Geografia,2022-08-03
109224351052917305476769026700449416119,109221974208041877547956834423084942263,Cantina,Moderada,Geografia,2022-07-02
109845498658606700168990441488175596471,109843914095356414881610881411104113591,Sala de aula,Leve,Biologia,2022-07-24
110275709720219543406339232565412758455,110272541386000597975479711167768953783,Banheiros,Moderada,Informática,2022-07-24
110789114789249465000654849923594060727,110785146884414425613500511305033057207,Pátio,Moderada,Português,2022-03-17
110789114868477627511725009481425486775,110785146884414425613500511305033057207,Pátio,Moderada,Física,2022-04-25
111672503017627648824856189906089935799,111670124429732645579884446964712211383,Sala de aula,Leve,Português,2022-05-17
111672503096855811338290457793314161591,111670124429732645579884446964712211383,Sala de aula,Leve,Português,2022-04-11
112480655945197799687141531690603905975,112476668708691106818533775651339764663,Cantina,Grave,Astronomia,2022-04-05
112856962066511837812448882533536629687,112854586410058847595023161897685091255,Biblioteca,Notificação,Matemática,2022-07-20
112856962145740000326882668063060394935,112854586410058847595023161897685091255,Pátio,Notificação,Biologia,2022-03-12
113251529090862976152563053615196144567,113249141391729283771430374665619768247,Quadra de Esportes,Moderada,Astronomia,2022-04-27
113251529170091138667670971713941930935,113249141391729283771430374665619768247,Banheiros,Leve,Biologia,2022-04-25
113911488830348533633659203319830414263,113908321526095700888533308213664416695,Pátio,Grave,Física,2022-07-11
114229998403249228494160239097073107895,114227609753377585940495421937503437751,Biblioteca,Leve,Geografia,2022-06-06
114229998482477391009960304163550397367,114227609753377585940495421937503437751,Sala de aula,Moderada,Matemática,2022-03-19
114714864458175399384443733105329832887,114712485949508558654757800447979029431,Sala de aula,Notificação,Biologia,2022-07-28
114714864537403561900483614851964601271,114712485949508558654757800447979029431,Biblioteca,Moderada,Astronomia,2022-05-01
115427135384242625037491194029540639671,115424749586584832992547885484263867319,Sala de aula,Moderada,Português,2022-04-15
116162362195029383693536211269692162999,116159983924047030505928626427104854967,Sala de aula,Notificação,Física,2022-03-26
116934044656374643368037536589127353271,116931668049183702980118119524621091767,Pátio,Notificação,Informática,2022-07-28
116934044735602805880887462424700257207,116931668049183702980118119524621091767,Sala de aula,Grave,Astronomia,2022-07-16
117656606370014521782676693162983162807,117653434708212750754332348052672873399,Laboratório,Leve,Matemática,2022-04-07
117656606449242684298801580352584549303,117653434708212750754332348052672873399,Cantina,Grave,Geografia,2022-03-24
118391843559690569806763622780903883703,118390257649561521781080923066853491639,Pátio,Notificação,Astronomia,2022-07-24
119108068763348882391815572923433092023,119103312855209476128980655180119016375,Pátio,Grave,Informática,2022-03-12
119108859064269962176810339121013982135,119103312855209476128980655180119016375,Pátio,Notificação,Geografia,2022-06-22
119813987729942851926709447806129800119,119812405622765604579560220741433820087,Sala de aula,Moderada,Física,2022-07-21
120567448902332268516277321223737967543,120564286510225511659620618179694560183,Biblioteca,Moderada,Português,2022-05-14
120567448981560431033704874605556270007,120564286510225511659620618179694560183,Pátio,Notificação,Astronomia,2022-08-03
121034101036521710154491592160076628919,121031724746243419822134330393459164087,Laboratório,Moderada,Geografia,2022-05-23
121034893793515827882643468177870422967,121031724746243419822134330393459164087,Laboratório,Leve,Química,2022-06-26
121553839921775672090993852793749767095,121550671032959589064272468661288305591,Biblioteca,Notificação,Biologia,2022-07-14
122285152623649738545919196586221765559,122281945467631161126003473138218959799,Sala de aula,Leve,Física,2022-03-11
122285152702877901061248635491638838199,122281945467631161126003473138218959799,Pátio,Grave,Português,2022-03-12
122965700276533602698375582617010701239,122962520295774767669189698539929994167,Laboratório,Moderada,Biologia,2022-07-29
122965700355761765215698990257446060983,122962520295774767669189698539929994167,Pátio,Leve,Matemática,2022-07-08
123318251180196501406142115289887933367,123316665270067453377389086529877705655,Laboratório,Leve,Astronomia,2022-06-25
123694584476770281924488526212676977591,123692216188536405532581944889469830071,Cantina,Moderada,Física,2022-03-27
123694584555998444436696126151396164535,123692216188536405532581944889469830071,Pátio,Notificação,Astronomia,2022-06-28
124252348997851127548100638201449022391,124249972786800999732342548960190399415,Sala de aula,Leve,Matemática,2022-05-31
124588278070703021137719510650245612471,124585898294385580181208173680024355767,Quadra de Esportes,Moderada,Química,2022-06-26
124888551459753320235775470993225810871,124886174535649729790608989420240765879,Cantina,Leve,Química,2022-07-17
125587344170041781749286201227173168055,125584966849797378734691513854800954295,Cantina,Moderada,Geografia,2022-04-08
125587344249269944265257966029443957687,125584966849797378734691513854800954295,Sala de aula,Leve,Português,2022-05-05
125908217356714764657641468186776044471,125905048230214194084869842843187020727,Quadra de Esportes,Leve,Biologia,2022-04-14
126352688299157737765980380925368992695,126350311058141497264007624657434051511,Biblioteca,Moderada,Astronomia,2022-06-05
126352688378385900279826446703520908215,126350311058141497264007624657434051511,Sala de aula,Leve,Matemática,2022-06-18
127059402320362537941551103958025765815,127056244761173694451228370608800924599,Sala de aula,Moderada,Física,2022-04-12
127059402399590700455584350595690267575,127056244761173694451228370608800924599,Cantina,Leve,Português,2022-08-06
127730475552660296308473169120285950903,127728089755002504264723877426215781303,Sala de aula,Moderada,Geografia,2022-06-10
127730475631888458821837912688262644663,127728089755002504264723877426215781303,Laboratório,Moderada,Biologia,2022-07-10
128294571830032956906130017176453907383,128292193004453466121991503579407713207,Pátio,Moderada,Biologia,2022-06-23
128773910611429482660086902783333368759,128771522753839465246877275090254562231,Sala de aula,Grave,Informática,2022-07-24
129251664750347560615175796939917886391,129248479461301837132144628766054024119,Banheiros,Leve,Matemática,2022-06-26
129880716315985703347834552477632693175,129878341610270663301220594994118919095,Pátio,Grave,Português,2022-08-03
129880716395213865861337500259174319031,129878341610270663301220594994118919095,Banheiros,Leve,Química,2022-06-18
130221412864288730279879137750587540407,130218230189772369766426632908368511927,Pátio,Notificação,Biologia,2022-05-19
130847320656438307002786200783522366391,130844924321434900563569421958324159415,Banheiros,Notificação,Português,2022-06-28
131718810161685611063560800154654344119,131716434267548133306038315540082328503,Sala de aula,Moderada,Geografia,2022-07-12
131719603394048703878458660112736453559,131716434267548133306038315540082328503,Biblioteca,Grave,Física,2022-04-09
132458801516481490032754999756620825527,132457217032459367263744808333441500087,Sala de aula,Grave,Astronomia,2022-07-08
133277231208239528640515964216002479031,133274061447913657954896838469213225911,Quadra de Esportes,Moderada,Astronomia,2022-06-12
133278024282146296426324450833389061047,133274061447913657954896838469213225911,Pátio,Moderada,Informática,2022-05-16
133750222863080711651789629745237590967,133747063798556780389920657187019162551,Biblioteca,Moderada,Astronomia,2022-03-29
134217668150405083586215732636966716343,134215290592476193027518329417327969207,Sala de aula,Leve,Química,2022-05-29
134218460352802063715386440228035363767,134215290592476193027518329417327969207,Sala de aula,Moderada,Informática,2022-06-19
134912498422601719196003585023726060471,134910913146297971282746454722786624439,Sala de aula,Moderada,Geografia,2022-04-02
134912498501829881711239855711851905975,134910913146297971282746454722786624439,Biblioteca,Moderada,Informática,2022-03-15
135309442291828285471240898835579667383,135306262627982100496419494030483915703,Pátio,Leve,Geografia,2022-04-15
136106466990148007792089485540514333623,136104882664582210049587260446617109431,Pátio,Moderada,Biologia,2022-05-31
136107259351001312951717816334069007287,136104882664582210049587260446617109431,Pátio,Leve,Astronomia,2022-05-28
136855979114005063394929180921806717879,136853590939502395924590426735490892727,Quadra de Esportes,Notificação,Física,2022-06-04
136856758956808691301006655867670758327,136853590939502395924590426735490892727,Sala de aula,Moderada,Astronomia,2022-07-21
137168140134243490257995555046584222647,137164163038941599215211751981877298103,Pátio,Leve,Informática,2022-03-31
137976251625484646159256027421844177847,137973875493662680859319958295246275511,Pátio,Moderada,Português,2022-07-30
138713867640740184973846182810192446391,138711489845126806872719995429785437111,Laboratório,Leve,Português,2022-03-17
138713867719968347484894105844863730615,138711489845126806872719995429785437111,Cantina,Moderada,Química,2022-07-11
139268462797635972479538274069628847031,139266085318935244435772585613315015607,Sala de aula,Grave,Português,2022-05-11
139268462876864134990898071378495538103,139266085318935244435772585613315015607,Cantina,Leve,Química,2022-03-24
139640044464391122508635831876454712247,139637666985690394464875772919675093943,Pátio,Leve,Português,2022-07-01
140222369398938740019548761915132216247,140219992633291474599758154315099014071,Sala de aula,Leve,Física,2022-05-23
140223161522107557630701944573197026231,140219992633291474599758154315099014071,Sala de aula,Notificação,Matemática,2022-04-11
140778553238949263552300504736822723511,140775381656375655038624132336659465143,Pátio,Moderada,Matemática,2022-06-26
141469421469194885831953322281611297719,141467043039756207617155475766195258295,Pátio,Grave,Física,2022-07-01
141470214780786141162174991645576266679,141467043039756207617155475766195258295,Cantina,Leve,Geografia,2022-05-14
142174552036343675922622806616992646071,142172966680811765494896706414440612791,Quadra de Esportes,Grave,Geografia,2022-07-26
142496218138467101592281006849019610039,142494632703707028646955935003832484791,Cantina,Moderada,Matemática,2022-08-09
142496218217695264104917011702292415415,142494632703707028646955935003832484791,Pátio,Leve,Geografia,2022-06-26
143236209334806655535703860135755776951,143234624930012695275456859361287340983,Cantina,Moderada,Português,2022-04-24
143236209414034818049698826176587629495,143234624930012695275456859361287340983,Pátio,Leve,Química,2022-04-18
143712370670745546716518770543289435063,143709993667413793760668876030473405367,Sala de aula,Moderada,Astronomia,2022-08-10
143712370749973709232169090922156655543,143709993667413793760668876030473405367,Sala de aula,Leve,Física,2022-06-17
144051466255568647912671150027632280503,144049097016596821349373248575040127927,Quadra de Esportes,Leve,Astronomia,2022-07-02
144052258378737465525743429076910343095,144049097016596821349373248575040127927,Sala de aula,Moderada,Física,2022-03-26
144865140593784417857640370257554310071,144862763986593477471970501206919611319,Sala de aula,Moderada,Matemática,2022-06-13
144865932558496910441794975701930345399,144862763986593477471970501206919611319,Biblioteca,Moderada,Física,2022-03-17
145552049713521039835946042863145714615,145549672155592149276704548513525269431,Banheiros,Grave,Português,2022-05-08
146085254058819601113768512538703823799,146082876104749897986083411858230084535,Pátio,Leve,Química,2022-08-06
146562999720324290041614298940432450487,146561415315530329780845725034119168951,Biblioteca,Grave,Português,2022-07-01
146563792001949432682599104452778787767,146561415315530329780845725034119168951,Sala de aula,Grave,Astronomia,2022-05-05
147363204240946522367169393550319420343,147360827950668232033495110367672796087,Biblioteca,Leve,Astronomia,2022-05-22
147363204320174684876958841964117361591,147360827950668232033495110367672796087,Pátio,Leve,Biologia,2022-03-30
147733209504952126074448514793397814199,147730045052913143844640494380738937783,Laboratório,Leve,Física,2022-05-19
147733993150707554663634556660071269303,147730045052913143844640494380738937783,Laboratório,Moderada,Informática,2022-05-02
148244222517299416998307529478027609015,148242636527942206453325186312056341431,Pátio,Leve,Português,2022-06-20
148834471298064573629551109733907432375,148832886576357963311892100114607768503,Quadra de Esportes,Leve,Português,2022-06-29
148835263579689716273987642885656544183,148832886576357963311892100114607768503,Laboratório,Moderada,Astronomia,2022-04-12
149298748251170000134060069450020029367,149296371485522734714651704868359898039,Banheiros,Moderada,Geografia,2022-07-22
149298748330398162647414116968881718199,149296371485522734714651704868359898039,Biblioteca,Moderada,Geografia,2022-08-05
149606945327981513318492293172040041399,149604568641562410420302386958537327543,Pátio,Notificação,Física,2022-04-29
150056967312402885843223015461988074423,150054586426891169685926147621908644791,Quadra de Esportes,Leve,Biologia,2022-05-16
150841320575322726785416599494600164279,150838944364272598968764264252331787191,Biblioteca,Grave,Astronomia,2022-06-24
150841320654550889301006965703428015031,150838944364272598968764264252331787191,Sala de aula,Moderada,Astronomia,2022-05-13
151509213985317975149639073335855023031,151506838725005797506782417474034074551,Sala de aula,Leve,Física,2022-03-31
