id_matricula,idAluno,status,motivoCancelamento
1231,330325186647571111238172740439073096632,Ativa,
1232,331185602749456446631530676006670304184,Ativa,
1233,332033344167587237558125872762195280824,Ativa,
1234,332971405928668777373294804750276232120,Ativa,
1235,333480050415097704363976723480094966712,Ativa,
1236,334104367939569294771130409961790899128,Ativa,
1237,334406193566779573335100807324568388536,Ativa,
1238,335095506152054228036524261840160818104,Ativa,
1239,335544839881427839146283835619287499704,Ativa,
1240,335917061394823454373618137607866418104,Ativa,
1241,336598455996764596008447684504447091640,Ativa,
1242,337493821859523523798241326466272068536,Inativa,Insatisfação
1243,338070424936174361141682515013523473336,Ativa,
1244,338486453602100013461803127897327928248,Ativa,
1245,339331818413039864000319311276551701432,Ativa,
1246,339939835614583932177801856296553808824,Ativa,
1247,258532752420331466419181427284509624,Ativa,
1248,650713345288377651497057682557502392,Ativa,
1249,992911821868187494766049763082372024,Ativa,
1250,1676678673451331235321132635251803064,Ativa,
1251,2390521644719164918149406148767515576,Ativa,
1252,3060708234650226148926841961893331896,Ativa,
1253,3773080731221795085421103093578466232,Ativa,
1254,4460779755738684280911254263496442808,Ativa,
1255,5170871986564930174315722355167724472,Ativa,
1256,5779888096781978197111019382254076856,Ativa,
1257,6270310977342412046337219766796944312,Ativa,
1258,6716589747997635636362424529157620664,Ativa,
1259,7062561703501674860675348439373185976,Ativa,
1260,7713089251011746654022877081896223672,Ativa,
1261,8451659173343957210365930736533636024,Ativa,
1262,9042694372850230425628774448721298360,Inativa,Insatisfação
1263,9655739868956428904080915611060011960,Ativa,
1264,10308028737747355308299729347516040120,Ativa,
1265,11204632461317405967725671365357077432,Ativa,
1266,11785440889606337946042875964081570744,Ativa,
1267,12245082282151217357071932179039388600,Ativa,
1268,12881135636651558199001079242807313336,Ativa,
1269,13472143502441763992421468110781154232,Inativa,Insatisfação
1270,14085433813570131550998178049112146872,Ativa,
1271,14849154399179845262946626489693766584,Ativa,
1272,15604933391463616654867218530367177656,Ativa,
1273,16390106665865480235950352445020046264,Inativa,Insatisfação
1274,16703096571140131329251801971739067320,Ativa,
1275,17042191839050582469610935202313667512,Ativa,
1276,17924116723267127827849569679830156216,Ativa,
1277,18329400624248920650569747027663782840,Ativa,
1278,18890186669763572772940374275592029112,Ativa,
1279,19483606003136225231959504503991174072,Ativa,
1280,19932827307747228598628656934350488504,Ativa,
1281,20278702763349325448966851433989407672,Ativa,
1282,20639190189735765554341320781186991032,Ativa,
1283,21253985677495579103446480820258472888,Ativa,
1284,21741157509635402631451089839361098680,Ativa,
1285,22458234653725231099122336134156518328,Ativa,
1286,23016103122155295435911971562739467192,Ativa,
1287,23377805829326541842976068521586590648,Ativa,
1288,24028729121508372387589470941708813240,Ativa,
1289,24592941626595441414656092326792004536,Ativa,
1290,24947569654994976590116303003235648440,Inativa,Insatisfação
1291,25674783725565855119992170848440288184,Ativa,
1292,26157477106591397342929295029450310584,Ativa,
1293,26743665206343210380986753708030428088,Ativa,
1294,27235704737559747795514775108329931704,Ativa,
1295,27694373842094252153928039456938656696,Ativa,
1296,28389222415996428563434316492074910648,Ativa,
1297,29141893842061902968919229004085724088,Ativa,
1298,29948709635933300595984111990965797816,Ativa,
1299,30743325401971776709935271468335367096,Ativa,
1300,31567829120808971393493347870255088568,Ativa,
1301,32326834759239298720341713800541766584,Ativa,
1302,32964618773721601151558845463026467768,Ativa,
1303,33469310487894528978159649758277534648,Ativa,
1304,34134898279132449738472124663703274424,Ativa,
1305,34961243181238313409224422253041812408,Ativa,
1306,35587439443127604570882343614388896696,Inativa,Motivos financeiros
1307,36065666891088542738922887284655391672,Ativa,
1308,36604973389463952657205347442755896248,Ativa,
1309,37372268195169172372386186373420549048,Ativa,
1310,37937775288431724479002679944014988216,Ativa,
1311,38652398894784811206130676879639970744,Inativa,Motivos financeiros
1312,39394402961821202551469967115628577720,Ativa,
1313,39716068984716465704251460495259993016,Ativa,
1314,40067843214702237077338743645793420216,Ativa,
1315,40531335888226934876928479630794687416,Ativa,
1316,41081826947076320977781638895249916856,Ativa,
1317,41817598926849340285680357948472427448,Ativa,
1318,42475762088521724305388467545948029880,Ativa,
1319,43246652030557353796397671673766347704,Inativa,Insatisfação
1320,43750543777973375094934988517363942328,Ativa,
1321,44128169127421438236180502698141156280,Ativa,
1322,44966303655478399527101163093532869560,Ativa,
1323,45721492556407764683556924328555840440,Ativa,
1324,46139484020831545390830697042172707768,Inativa,Motivos financeiros
1325,46641031644603257151270976804809343928,Ativa,
1326,47495866914721087763871701279153849272,Ativa,
1327,48204415780941555790648511388866315192,Ativa,
1328,48716791121543279488867520288250921912,Ativa,
1329,49124100173587099420903418230284223416,Ativa,
1330,49665957105742006017841740770242200504,Ativa,
1331,50481990383268475674994603898167362488,Ativa,
1332,51071191054671731098844084731149288376,Ativa,
1333,51430581329463673673335920219012727736,Ativa,
1334,52045964294048530494900814338190476216,Ativa,
1335,52396946242409159222735005429537178552,Ativa,
1336,53195562238372980547485650277365973944,Ativa,
1337,53783069566258818605220385884414935992,Ativa,
1338,54186671770263083647303692423841186744,Ativa,
1339,54872011063187647995159354840203920312,Inativa,Motivos financeiros
1340,55458337653767535965592610448135685048,Ativa,
1341,55912344656307050958122824224517391288,Inativa,Motivos financeiros
1342,56652589620451138085506535572436681656,Ativa,
1343,57334000464165595150494810451606766520,Ativa,
1344,57775951475671639561221104435296732088,Inativa,Insatisfação
1345,58627787880610142753597075242321445816,Ativa,
1346,59296906712594999246392320007145259960,Inativa,Insatisfação
1347,59668440604768153176035360346365756344,Ativa,
1348,60512662866376385508608631547529266104,Ativa,
1349,60883920965315827282088125451102061496,Ativa,
1350,61648196068834978329926536673072776120,Ativa,
1351,61999137531604562268568531248032777144,Ativa,
1352,62766390742524461997466283336756626360,Ativa,
1353,63292564697594157514301002431494095800,Ativa,
1354,63854952736554848062973887022582989752,Ativa,
1355,64739181971878120802439020405355447224,Inativa,Insatisfação
1356,65185133371765835448043637039773778872,Ativa,
1357,65555961895608124882718894346641605560,Ativa,
1358,66287192834018476615590492880790356920,Inativa,Motivos financeiros
1359,67025717754754379068274895077807227832,Ativa,
1360,67496318145194556547902207636084622264,Ativa,
1361,68133803786416830263024461205693793208,Ativa,
1362,68647692543378901437256717194431300536,Ativa,
1363,69243474698242216805170647164940190648,Inativa,Motivos financeiros
1364,69647322668006601096918581687917740984,Inativa,Insatisfação
1365,70102879056492245040869516522398417848,Ativa,
1366,70683645652311369483881298788966728632,Ativa,
1367,71018781255115682718847257922687468472,Ativa,
1368,71797503614069309867741191308853904312,Ativa,
1369,72204655002069726413130255274313253816,Ativa,
1370,72612828274910251941098803749227594680,Ativa,
1371,73330656581208878147920635369781199800,Ativa,
1372,73718105430527084924974063141169398712,Ativa,
1373,74122961420203138204911678623746098104,Ativa,
1374,74512717472841922870392586090492199864,Ativa,
1375,74988083358029170840984786008413569976,Ativa,
1376,75653577184666349683764727473043145656,Ativa,
1377,75948354674539359291691971913229534136,Inativa,Desistência
1378,76483226376518033262599584287908168632,Ativa,
1379,77190100280154787226520496275909247928,Ativa,
1380,77599425451250107639321166473070904248,Ativa,
1381,78287911132192600967164710271454544824,Ativa,
1382,78744941243729172738062559422640817080,Ativa,
1383,79095321929564480718040330086308381624,Ativa,
1384,79453433382585280551027872575042880440,Ativa,
1385,79877304052036594758206049122238333880,Ativa,
1386,80615973564169085742171089480913781688,Ativa,
1387,81024475158515070381365755892585464760,Ativa,
1388,81365946795931974362089018276066886584,Inativa,Desistência
1389,81758127151115533004031326704051159992,Ativa,
1390,82676647365141092029989684776548959160,Ativa,
1391,82972663508106849651308934965825373112,Ativa,
1392,83307410021405055331663576957869884344,Inativa,Insatisfação
1393,83662735416091041058040262321173169080,Ativa,
1394,84062126484801347927516914960365257656,Ativa,
1395,84829055097939426714876640419775775672,Ativa,
1396,85628485163273082106543298611593348024,Ativa,
1397,86226759598444608683298996160349602744,Ativa,
1398,86850912882935307025383863844759405496,Ativa,
1399,87464140683043450826211071315618825144,Ativa,
1400,87847688654552105282293546176288654264,Ativa,
1401,88597841100418601168751378992529146808,Ativa,
1402,89151735246532462460787988681472607160,Ativa,
1403,89953915638299638026506774855995884472,Inativa,Insatisfação
1404,90476363572114450203415988395275715512,Ativa,
1405,91027970638861012232540827102602331064,Ativa,
1406,91354800991073442680234035317890614200,Ativa,
1407,91645801674439397305700037316095247288,Inativa,Insatisfação
1408,92034792383028294180007870680654939064,Ativa,
1409,92504689306613507510978329298417746872,Ativa,
1410,93034335911274365748535105923280274360,Ativa,
1411,93512875993564585206134965962516202424,Ativa,
1412,93889208497856740578860840121197134776,Ativa,
1413,94298819365706087431250906340256908216,Ativa,
1414,95044357008790614965260990501454349240,Ativa,
1415,95715542903535468611957919848539095992,Ativa,
1416,96462400646263808815569881769974170552,Inativa,Insatisfação
1417,97090394674388711145749227981894845368,Ativa,
1418,97705897748867939590810579591244284856,Ativa,
1419,98504744694925489997764886082374337464,Ativa,
1420,98868315364484335215622799510041002936,Ativa,
1421,99732232558871175949339543744331121592,Ativa,
1422,100493167799199538181013790970364560312,Ativa,
1423,101347242558185394371625626651513324472,Ativa,
1424,102244444137469777666794036221006054328,Ativa,
1425,103036425725560979522472103623616889784,Ativa,
1426,103456355110839859134248553146122240952,Ativa,
1427,103781967171597307737848987549738206136,Ativa,
1428,104273975090777001960234709831569900472,Ativa,
1429,104929162601121675241986826661953536952,Ativa,
1430,105522514749012515606484454554655261624,Ativa,
1431,106020182015068766245120946470268437432,Ativa,
1432,106893334519447244712852631702118597560,Ativa,
1433,107741079582073511297786537030359188408,Ativa,
1434,108571481996066217986500359940072539064,Ativa,
1435,109143286302141728849039394924486984632,Ativa,
1436,110059195710527955325507580601223611320,Ativa,
1437,110914846476122545260213453583162803128,Ativa,
1438,111418961726185019304479974990083785656,Ativa,
1439,112200887358977260675154493072967205816,Inativa,Insatisfação
1440,112935317530589938402077761053586097080,Ativa,
1441,113461241441578738899587800512581600184,Ativa,
1442,114162382870744935783143056396117083064,Ativa,
1443,114767018376628407615664560974506230712,Ativa,
1444,115532250952491543545121627590160024504,Ativa,
1445,115997336270539103089040571529292940216,Ativa,
1446,116826057542151419602356725214532076472,Ativa,
1447,117540868681565177599211696118944760760,Ativa,
1448,118055794852087210551134984059555677112,Inativa,Insatisfação
1449,118801235678357145650583855178002465720,Ativa,
1450,119501635452694046500065946035705611192,Ativa,
1451,120055391504120645436587874304682886072,Ativa,
1452,120728939428074536845512542666359047096,Ativa,
1453,121548886814513698699580968989813375928,Ativa,
1454,122048024476038051569132525339246068664,Ativa,
1455,122818777274124368870872442652258993080,Ativa,
1456,123482426669138215635842484747228152760,Ativa,
1457,124107226772347680430445427501375423416,Ativa,
1458,124806053392289698048875630565089608632,Ativa,
1459,125255520621117145691666430337497695160,Ativa,
1460,125903298713703484972284198061028410296,Ativa,
1461,126614036812510547149663384907410572216,Ativa,
1462,127072763199006549324793357290378101688,Ativa,
1463,127586960787346101098206708503769514936,Ativa,
1464,128123327366295094212247078341924094904,Ativa,
1465,128637530262921534444459391767229498296,Ativa,
1466,129409194105648603270667190487287595960,Ativa,
1467,130134804677438355606295752632374133688,Ativa,
1468,131024561820116573594575832749441287096,Inativa,Insatisfação
1469,131608463157413737424313431499571725240,Ativa,
1470,132480133382099736522336504570093765560,Ativa,
1471,132858697664501756208668046695856341944,Ativa,
1472,133201058400358395262644995424103171000,Ativa,
1473,133831736440944793330462608637733110712,Ativa,
1474,134288869945233446219599074942546871224,Ativa,
1475,134977237972354605858235401929702507448,Ativa,
1476,135644312559290269302798660706425373624,Ativa,
1477,136511871476167078196768122390442148792,Ativa,
1478,136947669153203289758599053513723216824,Ativa,
1479,137728044290855126972404405204460766136,Ativa,
1480,138480304760441639892306953086370579384,Ativa,
1481,139105512254862753030720073325963641784,Ativa,
1482,139643008310496549494422928802906899384,Ativa,
1483,140495562522587431919702965433149948856,Ativa,
1484,140980431746640103384418140688937649080,Ativa,
1485,141469312371789034564449846988755960760,Ativa,
1486,141957956421644698148405133220063216568,Ativa,
1487,142793961059008788471910633709532087224,Ativa,
1488,143274118267324086579506064649615573944,Ativa,
1489,143774274327649397799649018753088488376,Ativa,
1490,144341186057005165298226511954110055352,Ativa,
1491,144785518904760876040373552981171504056,Ativa,
1492,145137472903447392277441677506956755896,Ativa,
1493,145723779370074001629978470545728209848,Inativa,Motivos financeiros
1494,146195164594692045414478952781354107832,Ativa,
1495,146947173831775225598786477065102427064,Ativa,
1496,147271900676272902330193733308192654264,Ativa,
1497,148031656605402239735928944887932912568,Ativa,
1498,148473842686866463972516233421028328376,Ativa,
1499,149072805139401264424684214182379520952,Ativa,
1500,149376172071285095483497513170430591928,Ativa,
